"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
FALSE	"e"	NA	0	"GSM1015518"
FALSE	"e"	NA	0	"GSM1015519"
FALSE	"e"	NA	0	"GSM1015520"
FALSE	"e"	NA	0	"GSM1015521"
FALSE	"e"	NA	0	"GSM1021233"
FALSE	"e"	NA	0	"GSM1021234"
FALSE	"e"	NA	0	"GSM1021235"
FALSE	"e"	NA	0	"GSM1021236"
FALSE	"e"	NA	0	"GSM1021237"
FALSE	"e"	NA	0	"GSM1021238"
FALSE	"e"	NA	0	"GSM1040500"
FALSE	"e"	NA	0	"GSM1040501"
FALSE	"e"	NA	0	"GSM1040502"
FALSE	"e"	NA	0	"GSM1040503"
FALSE	"e"	NA	0	"GSM106371"
FALSE	"e"	NA	0	"GSM106372"
FALSE	"e"	NA	0	"GSM106373"
FALSE	"e"	NA	0	"GSM106374"
FALSE	"e"	NA	0	"GSM106375"
FALSE	"e"	NA	0	"GSM106376"
FALSE	"e"	NA	0	"GSM1133620"
FALSE	"e"	NA	0	"GSM1133621"
FALSE	"e"	NA	0	"GSM1133622"
FALSE	"e"	NA	0	"GSM1133623"
FALSE	"e"	NA	0	"GSM1143769"
FALSE	"e"	NA	0	"GSM1143770"
FALSE	"e"	NA	0	"GSM1143771"
FALSE	"e"	NA	0	"GSM1143772"
FALSE	"e"	NA	0	"GSM1143773"
FALSE	"e"	NA	0	"GSM1143774"
FALSE	"e"	NA	0	"GSM1143775"
FALSE	"e"	NA	0	"GSM1143776"
FALSE	"e"	NA	0	"GSM1143777"
FALSE	"e"	NA	0	"GSM1143778"
FALSE	"e"	NA	0	"GSM1143779"
FALSE	"e"	NA	0	"GSM1143780"
FALSE	"e"	NA	0	"GSM1143781"
FALSE	"e"	NA	0	"GSM1155276"
FALSE	"e"	NA	0	"GSM1155277"
FALSE	"e"	NA	0	"GSM1155278"
FALSE	"e"	NA	0	"GSM1155279"
FALSE	"e"	NA	0	"GSM1155280"
FALSE	"e"	NA	0	"GSM1155281"
FALSE	"e"	NA	0	"GSM1155282"
FALSE	"e"	NA	0	"GSM1155283"
FALSE	"e"	NA	0	"GSM1155284"
FALSE	"e"	NA	0	"GSM1155285"
FALSE	"e"	NA	0	"GSM1155286"
FALSE	"e"	NA	0	"GSM1155287"
FALSE	"e"	NA	0	"GSM1155288"
FALSE	"e"	NA	0	"GSM1155289"
FALSE	"e"	NA	0	"GSM1155290"
FALSE	"e"	NA	0	"GSM1155291"
FALSE	"e"	NA	0	"GSM1155292"
FALSE	"e"	NA	0	"GSM1155293"
FALSE	"e"	NA	0	"GSM1155294"
FALSE	"e"	NA	0	"GSM1155295"
FALSE	"e"	NA	0	"GSM1155296"
FALSE	"e"	NA	0	"GSM1155297"
FALSE	"e"	NA	0	"GSM1155298"
FALSE	"e"	NA	0	"GSM1155299"
FALSE	"e"	NA	0	"GSM1155300"
FALSE	"e"	NA	0	"GSM1155301"
FALSE	"e"	NA	0	"GSM1155302"
FALSE	"e"	NA	0	"GSM1155303"
FALSE	"e"	NA	0	"GSM1155304"
FALSE	"e"	NA	0	"GSM1155305"
FALSE	"e"	NA	0	"GSM1155306"
FALSE	"e"	NA	0	"GSM1155307"
FALSE	"e"	NA	0	"GSM1155308"
FALSE	"e"	NA	0	"GSM1155309"
FALSE	"e"	NA	0	"GSM1155310"
FALSE	"e"	NA	0	"GSM1155311"
FALSE	"e"	NA	0	"GSM1155312"
FALSE	"e"	NA	0	"GSM1155313"
FALSE	"e"	NA	0	"GSM1155314"
FALSE	"e"	NA	0	"GSM1155315"
FALSE	"e"	NA	0	"GSM1155316"
FALSE	"e"	NA	0	"GSM1155317"
FALSE	"e"	NA	0	"GSM1155318"
FALSE	"e"	NA	0	"GSM1155319"
FALSE	"e"	NA	0	"GSM1155320"
FALSE	"e"	NA	0	"GSM1155321"
FALSE	"e"	NA	0	"GSM1155322"
FALSE	"e"	NA	0	"GSM1155323"
FALSE	"e"	NA	0	"GSM116815"
FALSE	"e"	NA	0	"GSM116816"
FALSE	"e"	NA	0	"GSM116817"
FALSE	"e"	NA	0	"GSM116818"
FALSE	"e"	NA	0	"GSM116819"
FALSE	"e"	NA	0	"GSM116820"
FALSE	"e"	NA	0	"GSM116821"
FALSE	"e"	NA	0	"GSM116822"
FALSE	"e"	NA	0	"GSM116823"
FALSE	"e"	NA	0	"GSM116824"
FALSE	"e"	NA	0	"GSM116825"
FALSE	"e"	NA	0	"GSM116826"
FALSE	"e"	NA	0	"GSM1215190"
FALSE	"e"	NA	0	"GSM1215191"
FALSE	"e"	NA	0	"GSM1215192"
FALSE	"e"	NA	0	"GSM1215193"
FALSE	"e"	NA	0	"GSM1215194"
FALSE	"e"	NA	0	"GSM1215195"
FALSE	"e"	NA	0	"GSM1215196"
FALSE	"e"	NA	0	"GSM1215197"
FALSE	"e"	NA	0	"GSM1215198"
FALSE	"e"	NA	0	"GSM1215199"
FALSE	"e"	NA	0	"GSM1215200"
FALSE	"e"	NA	0	"GSM1215201"
FALSE	"e"	NA	0	"GSM1215237"
FALSE	"e"	NA	0	"GSM1215238"
FALSE	"e"	NA	0	"GSM1215239"
FALSE	"e"	NA	0	"GSM1215240"
FALSE	"e"	NA	0	"GSM1215241"
FALSE	"e"	NA	0	"GSM1215242"
FALSE	"e"	NA	0	"GSM1219339"
FALSE	"e"	NA	0	"GSM1219340"
FALSE	"e"	NA	0	"GSM1219341"
FALSE	"e"	NA	0	"GSM1219342"
FALSE	"e"	NA	0	"GSM1219343"
FALSE	"e"	NA	0	"GSM1219344"
FALSE	"e"	NA	0	"GSM1219345"
FALSE	"e"	NA	0	"GSM1219346"
FALSE	"e"	NA	0	"GSM1219347"
FALSE	"e"	NA	0	"GSM1219348"
FALSE	"e"	NA	0	"GSM1219349"
FALSE	"e"	NA	0	"GSM1232975"
FALSE	"e"	NA	0	"GSM1232976"
FALSE	"e"	NA	0	"GSM1232977"
FALSE	"e"	NA	0	"GSM1232978"
FALSE	"e"	NA	0	"GSM1232979"
FALSE	"e"	NA	0	"GSM1232980"
FALSE	"e"	NA	0	"GSM1232981"
FALSE	"e"	NA	0	"GSM1232982"
FALSE	"e"	NA	0	"GSM1232983"
FALSE	"e"	NA	0	"GSM1232984"
FALSE	"e"	NA	0	"GSM1232985"
FALSE	"e"	NA	0	"GSM1282746"
FALSE	"e"	NA	0	"GSM1282747"
FALSE	"e"	NA	0	"GSM1282748"
FALSE	"e"	NA	0	"GSM1282749"
FALSE	"e"	NA	0	"GSM1282750"
FALSE	"e"	NA	0	"GSM1282751"
FALSE	"e"	NA	0	"GSM1282758"
FALSE	"e"	NA	0	"GSM1282759"
FALSE	"e"	NA	0	"GSM1282760"
FALSE	"e"	NA	0	"GSM1313452"
FALSE	"e"	NA	0	"GSM1313453"
FALSE	"e"	NA	0	"GSM1313454"
FALSE	"e"	NA	0	"GSM1313455"
FALSE	"e"	NA	0	"GSM1313456"
FALSE	"e"	NA	0	"GSM1313457"
FALSE	"e"	NA	0	"GSM1313458"
FALSE	"e"	NA	0	"GSM1313459"
FALSE	"e"	NA	0	"GSM1313460"
FALSE	"e"	NA	0	"GSM1323015"
FALSE	"e"	NA	0	"GSM1323016"
FALSE	"e"	NA	0	"GSM1323017"
FALSE	"e"	NA	0	"GSM1323018"
FALSE	"e"	NA	0	"GSM1323019"
FALSE	"e"	NA	0	"GSM1323020"
FALSE	"e"	NA	0	"GSM1323021"
FALSE	"e"	NA	0	"GSM1323022"
FALSE	"e"	NA	0	"GSM1323023"
FALSE	"e"	NA	0	"GSM1323024"
FALSE	"e"	NA	0	"GSM1323025"
FALSE	"e"	NA	0	"GSM1323026"
FALSE	"e"	NA	0	"GSM1323027"
FALSE	"e"	NA	0	"GSM1323028"
FALSE	"e"	NA	0	"GSM1323029"
FALSE	"e"	NA	0	"GSM1323030"
FALSE	"e"	NA	0	"GSM1323031"
FALSE	"e"	NA	0	"GSM1323032"
FALSE	"e"	NA	0	"GSM1323033"
FALSE	"e"	NA	0	"GSM1323034"
FALSE	"e"	NA	0	"GSM1323035"
FALSE	"e"	NA	0	"GSM1323036"
FALSE	"e"	NA	0	"GSM1323037"
FALSE	"e"	NA	0	"GSM1323038"
FALSE	"e"	NA	0	"GSM1323039"
FALSE	"e"	NA	0	"GSM1323040"
FALSE	"e"	NA	0	"GSM1323041"
FALSE	"e"	NA	0	"GSM1329157"
FALSE	"e"	NA	0	"GSM1329158"
FALSE	"e"	NA	0	"GSM1329159"
FALSE	"e"	NA	0	"GSM1329160"
FALSE	"e"	NA	0	"GSM1346243"
FALSE	"e"	NA	0	"GSM1346244"
FALSE	"e"	NA	0	"GSM1346245"
FALSE	"e"	NA	0	"GSM1346246"
FALSE	"e"	NA	0	"GSM1346247"
FALSE	"e"	NA	0	"GSM1346248"
FALSE	"e"	NA	0	"GSM1348603"
FALSE	"e"	NA	0	"GSM1348604"
FALSE	"e"	NA	0	"GSM1348605"
FALSE	"e"	NA	0	"GSM1348606"
FALSE	"e"	NA	0	"GSM1348607"
FALSE	"e"	NA	0	"GSM1348608"
FALSE	"e"	NA	0	"GSM1348609"
FALSE	"e"	NA	0	"GSM1348610"
FALSE	"e"	NA	0	"GSM1348611"
FALSE	"e"	NA	0	"GSM1348612"
FALSE	"e"	NA	0	"GSM1348613"
FALSE	"e"	NA	0	"GSM1348614"
FALSE	"e"	NA	0	"GSM1348615"
FALSE	"e"	NA	0	"GSM1348616"
FALSE	"e"	NA	0	"GSM1348617"
FALSE	"e"	NA	0	"GSM1348618"
FALSE	"e"	NA	0	"GSM1348619"
FALSE	"e"	NA	0	"GSM1348620"
FALSE	"e"	NA	0	"GSM1348621"
FALSE	"e"	NA	0	"GSM1348622"
FALSE	"e"	NA	0	"GSM1348623"
FALSE	"e"	NA	0	"GSM1348624"
FALSE	"e"	NA	0	"GSM1348625"
FALSE	"e"	NA	0	"GSM1367031"
FALSE	"e"	NA	0	"GSM1367032"
FALSE	"e"	NA	0	"GSM1367033"
FALSE	"e"	NA	0	"GSM1367034"
FALSE	"e"	NA	0	"GSM1367035"
FALSE	"e"	NA	0	"GSM1367036"
FALSE	"e"	NA	0	"GSM1367037"
FALSE	"e"	NA	0	"GSM1367038"
FALSE	"e"	NA	0	"GSM1367039"
FALSE	"e"	NA	0	"GSM1367040"
FALSE	"e"	NA	0	"GSM1367041"
FALSE	"e"	NA	0	"GSM1367042"
FALSE	"e"	NA	0	"GSM1367043"
FALSE	"e"	NA	0	"GSM1367044"
FALSE	"e"	NA	0	"GSM1367045"
FALSE	"e"	NA	0	"GSM1440286"
FALSE	"e"	NA	0	"GSM1440287"
FALSE	"e"	NA	0	"GSM1440288"
FALSE	"e"	NA	0	"GSM1440289"
FALSE	"e"	NA	0	"GSM1440290"
FALSE	"e"	NA	0	"GSM1440291"
FALSE	"e"	NA	0	"GSM144220"
FALSE	"e"	NA	0	"GSM144221"
FALSE	"e"	NA	0	"GSM144222"
FALSE	"e"	NA	0	"GSM144223"
FALSE	"e"	NA	0	"GSM144224"
FALSE	"e"	NA	0	"GSM144225"
FALSE	"e"	NA	0	"GSM1500720"
FALSE	"e"	NA	0	"GSM1500721"
FALSE	"e"	NA	0	"GSM1500722"
FALSE	"e"	NA	0	"GSM1500723"
FALSE	"e"	NA	0	"GSM1500724"
FALSE	"e"	NA	0	"GSM1500725"
FALSE	"e"	NA	0	"GSM1500726"
FALSE	"e"	NA	0	"GSM1500727"
FALSE	"e"	NA	0	"GSM1500728"
FALSE	"e"	NA	0	"GSM1500729"
FALSE	"e"	NA	0	"GSM1500730"
FALSE	"e"	NA	0	"GSM1500731"
FALSE	"e"	NA	0	"GSM1500732"
FALSE	"e"	NA	0	"GSM1500733"
FALSE	"e"	NA	0	"GSM1500734"
FALSE	"e"	NA	0	"GSM1500735"
FALSE	"e"	NA	0	"GSM1500736"
FALSE	"e"	NA	0	"GSM1500737"
FALSE	"e"	NA	0	"GSM1500738"
FALSE	"e"	NA	0	"GSM1500739"
FALSE	"e"	NA	0	"GSM1500740"
FALSE	"e"	NA	0	"GSM1500741"
FALSE	"e"	NA	0	"GSM1500742"
FALSE	"e"	NA	0	"GSM1500743"
FALSE	"e"	NA	0	"GSM1500744"
FALSE	"e"	NA	0	"GSM1500745"
FALSE	"e"	NA	0	"GSM1500746"
FALSE	"e"	NA	0	"GSM1500747"
FALSE	"e"	NA	0	"GSM1500748"
FALSE	"e"	NA	0	"GSM1502685"
FALSE	"e"	NA	0	"GSM1502686"
FALSE	"e"	NA	0	"GSM1502687"
FALSE	"e"	NA	0	"GSM1502688"
FALSE	"e"	NA	0	"GSM1502689"
FALSE	"e"	NA	0	"GSM1502690"
FALSE	"e"	NA	0	"GSM1502691"
FALSE	"e"	NA	0	"GSM1502692"
FALSE	"e"	NA	0	"GSM1502693"
FALSE	"e"	NA	0	"GSM1502694"
FALSE	"e"	NA	0	"GSM1507485"
FALSE	"e"	NA	0	"GSM1507486"
FALSE	"e"	NA	0	"GSM1507487"
FALSE	"e"	NA	0	"GSM1507488"
FALSE	"e"	NA	0	"GSM1507489"
FALSE	"e"	NA	0	"GSM1507490"
FALSE	"e"	NA	0	"GSM1507491"
FALSE	"e"	NA	0	"GSM1507492"
FALSE	"e"	NA	0	"GSM1507493"
FALSE	"e"	NA	0	"GSM1507494"
FALSE	"e"	NA	0	"GSM1507495"
FALSE	"e"	NA	0	"GSM1507496"
FALSE	"e"	NA	0	"GSM1507497"
FALSE	"e"	NA	0	"GSM1507498"
FALSE	"e"	NA	0	"GSM1507499"
FALSE	"e"	NA	0	"GSM1507500"
FALSE	"e"	NA	0	"GSM1507501"
FALSE	"e"	NA	0	"GSM1507502"
FALSE	"e"	NA	0	"GSM1507503"
FALSE	"e"	NA	0	"GSM1507504"
FALSE	"e"	NA	0	"GSM1507505"
FALSE	"e"	NA	0	"GSM1507506"
FALSE	"e"	NA	0	"GSM1507507"
FALSE	"e"	NA	0	"GSM1507508"
FALSE	"e"	NA	0	"GSM1507509"
FALSE	"e"	NA	0	"GSM1507510"
FALSE	"e"	NA	0	"GSM1507511"
FALSE	"e"	NA	0	"GSM206775"
FALSE	"e"	NA	0	"GSM206776"
FALSE	"e"	NA	0	"GSM206778"
FALSE	"e"	NA	0	"GSM206781"
FALSE	"e"	NA	0	"GSM206782"
FALSE	"e"	NA	0	"GSM206784"
FALSE	"e"	NA	0	"GSM206787"
FALSE	"e"	NA	0	"GSM206788"
FALSE	"e"	NA	0	"GSM206790"
FALSE	"e"	NA	0	"GSM210016"
FALSE	"e"	NA	0	"GSM210017"
FALSE	"e"	NA	0	"GSM210018"
FALSE	"e"	NA	0	"GSM210019"
FALSE	"e"	NA	0	"GSM210020"
FALSE	"e"	NA	0	"GSM210021"
FALSE	"e"	NA	0	"GSM210022"
FALSE	"e"	NA	0	"GSM210023"
FALSE	"e"	NA	0	"GSM233176"
FALSE	"e"	NA	0	"GSM233177"
FALSE	"e"	NA	0	"GSM233178"
FALSE	"e"	NA	0	"GSM233179"
FALSE	"e"	NA	0	"GSM233180"
FALSE	"e"	NA	0	"GSM233182"
FALSE	"e"	NA	0	"GSM233184"
FALSE	"e"	NA	0	"GSM233191"
FALSE	"e"	NA	0	"GSM233193"
FALSE	"e"	NA	0	"GSM233194"
FALSE	"e"	NA	0	"GSM233195"
FALSE	"e"	NA	0	"GSM233196"
FALSE	"e"	NA	0	"GSM248449"
FALSE	"e"	NA	0	"GSM248450"
FALSE	"e"	NA	0	"GSM248451"
FALSE	"e"	NA	0	"GSM248452"
FALSE	"e"	NA	0	"GSM248453"
FALSE	"e"	NA	0	"GSM248454"
FALSE	"e"	NA	0	"GSM248455"
FALSE	"e"	NA	0	"GSM248456"
FALSE	"e"	NA	0	"GSM252363"
FALSE	"e"	NA	0	"GSM252364"
FALSE	"e"	NA	0	"GSM252365"
FALSE	"e"	NA	0	"GSM252366"
FALSE	"e"	NA	0	"GSM252367"
FALSE	"e"	NA	0	"GSM252368"
FALSE	"e"	NA	0	"GSM252370"
FALSE	"e"	NA	0	"GSM252373"
FALSE	"e"	NA	0	"GSM252374"
FALSE	"e"	NA	0	"GSM252375"
FALSE	"e"	NA	0	"GSM284868"
FALSE	"e"	NA	0	"GSM284869"
FALSE	"e"	NA	0	"GSM284870"
FALSE	"e"	NA	0	"GSM284871"
FALSE	"e"	NA	0	"GSM284872"
FALSE	"e"	NA	0	"GSM284873"
FALSE	"e"	NA	0	"GSM287991"
FALSE	"e"	NA	0	"GSM287992"
FALSE	"e"	NA	0	"GSM290901"
FALSE	"e"	NA	0	"GSM290902"
FALSE	"e"	NA	0	"GSM290903"
FALSE	"e"	NA	0	"GSM290989"
FALSE	"e"	NA	0	"GSM290990"
FALSE	"e"	NA	0	"GSM290991"
FALSE	"e"	NA	0	"GSM290992"
FALSE	"e"	NA	0	"GSM290993"
FALSE	"e"	NA	0	"GSM290994"
FALSE	"e"	NA	0	"GSM290995"
FALSE	"e"	NA	0	"GSM290996"
FALSE	"e"	NA	0	"GSM290997"
FALSE	"e"	NA	0	"GSM290998"
FALSE	"e"	NA	0	"GSM290999"
FALSE	"e"	NA	0	"GSM291000"
FALSE	"e"	NA	0	"GSM291001"
FALSE	"e"	NA	0	"GSM291002"
FALSE	"e"	NA	0	"GSM291003"
FALSE	"e"	NA	0	"GSM291115"
FALSE	"e"	NA	0	"GSM291116"
FALSE	"e"	NA	0	"GSM291117"
FALSE	"e"	NA	0	"GSM291140"
FALSE	"e"	NA	0	"GSM291141"
FALSE	"e"	NA	0	"GSM291142"
FALSE	"e"	NA	0	"GSM291435"
FALSE	"e"	NA	0	"GSM291439"
FALSE	"e"	NA	0	"GSM291445"
FALSE	"e"	NA	0	"GSM291462"
FALSE	"e"	NA	0	"GSM291523"
FALSE	"e"	NA	0	"GSM291524"
FALSE	"e"	NA	0	"GSM291525"
FALSE	"e"	NA	0	"GSM291538"
FALSE	"e"	NA	0	"GSM291539"
FALSE	"e"	NA	0	"GSM291540"
FALSE	"e"	NA	0	"GSM291554"
FALSE	"e"	NA	0	"GSM291555"
FALSE	"e"	NA	0	"GSM292045"
FALSE	"e"	NA	0	"GSM296856"
FALSE	"e"	NA	0	"GSM296857"
FALSE	"e"	NA	0	"GSM296858"
FALSE	"e"	NA	0	"GSM296859"
FALSE	"e"	NA	0	"GSM296860"
FALSE	"e"	NA	0	"GSM296861"
FALSE	"e"	NA	0	"GSM306565"
FALSE	"e"	NA	0	"GSM306567"
FALSE	"e"	NA	0	"GSM306569"
FALSE	"e"	NA	0	"GSM306573"
FALSE	"e"	NA	0	"GSM306577"
FALSE	"e"	NA	0	"GSM306581"
FALSE	"e"	NA	0	"GSM306588"
FALSE	"e"	NA	0	"GSM306591"
FALSE	"e"	NA	0	"GSM306605"
FALSE	"e"	NA	0	"GSM307421"
FALSE	"e"	NA	0	"GSM307422"
FALSE	"e"	NA	0	"GSM307423"
FALSE	"e"	NA	0	"GSM307424"
FALSE	"e"	NA	0	"GSM307425"
FALSE	"e"	NA	0	"GSM307426"
FALSE	"e"	NA	0	"GSM307427"
FALSE	"e"	NA	0	"GSM307450"
FALSE	"e"	NA	0	"GSM307468"
FALSE	"e"	NA	0	"GSM307469"
FALSE	"e"	NA	0	"GSM307491"
FALSE	"e"	NA	0	"GSM307492"
FALSE	"e"	NA	0	"GSM312527"
FALSE	"e"	NA	0	"GSM312528"
FALSE	"e"	NA	0	"GSM312529"
FALSE	"e"	NA	0	"GSM312530"
FALSE	"e"	NA	0	"GSM312531"
FALSE	"e"	NA	0	"GSM312532"
FALSE	"e"	NA	0	"GSM312533"
FALSE	"e"	NA	0	"GSM312534"
FALSE	"e"	NA	0	"GSM312535"
FALSE	"e"	NA	0	"GSM312536"
FALSE	"e"	NA	0	"GSM312537"
FALSE	"e"	NA	0	"GSM312538"
FALSE	"e"	NA	0	"GSM312539"
FALSE	"e"	NA	0	"GSM312540"
FALSE	"e"	NA	0	"GSM312541"
FALSE	"e"	NA	0	"GSM312542"
FALSE	"e"	NA	0	"GSM312543"
FALSE	"e"	NA	0	"GSM312544"
FALSE	"e"	NA	0	"GSM312545"
FALSE	"e"	NA	0	"GSM312546"
FALSE	"e"	NA	0	"GSM312547"
FALSE	"e"	NA	0	"GSM312548"
FALSE	"e"	NA	0	"GSM338560"
FALSE	"e"	NA	0	"GSM338561"
FALSE	"e"	NA	0	"GSM338562"
FALSE	"e"	NA	0	"GSM338563"
FALSE	"e"	NA	0	"GSM338564"
FALSE	"e"	NA	0	"GSM338565"
FALSE	"e"	NA	0	"GSM338566"
FALSE	"e"	NA	0	"GSM338567"
FALSE	"e"	NA	0	"GSM338568"
FALSE	"e"	NA	0	"GSM338569"
FALSE	"e"	NA	0	"GSM338570"
FALSE	"e"	NA	0	"GSM338571"
FALSE	"e"	NA	0	"GSM344245"
FALSE	"e"	NA	0	"GSM344257"
FALSE	"e"	NA	0	"GSM344264"
FALSE	"e"	NA	0	"GSM344269"
FALSE	"e"	NA	0	"GSM344272"
FALSE	"e"	NA	0	"GSM344274"
FALSE	"e"	NA	0	"GSM344281"
FALSE	"e"	NA	0	"GSM344291"
FALSE	"e"	NA	0	"GSM344295"
FALSE	"e"	NA	0	"GSM344297"
FALSE	"e"	NA	0	"GSM344298"
FALSE	"e"	NA	0	"GSM344304"
FALSE	"e"	NA	0	"GSM344308"
FALSE	"e"	NA	0	"GSM344310"
FALSE	"e"	NA	0	"GSM344312"
FALSE	"e"	NA	0	"GSM344313"
FALSE	"e"	NA	0	"GSM344317"
FALSE	"e"	NA	0	"GSM346067"
FALSE	"e"	NA	0	"GSM346068"
FALSE	"e"	NA	0	"GSM346069"
FALSE	"e"	NA	0	"GSM346070"
FALSE	"e"	NA	0	"GSM349717"
FALSE	"e"	NA	0	"GSM349719"
FALSE	"e"	NA	0	"GSM349841"
FALSE	"e"	NA	0	"GSM349842"
FALSE	"e"	NA	0	"GSM349843"
FALSE	"e"	NA	0	"GSM349844"
FALSE	"e"	NA	0	"GSM349845"
FALSE	"e"	NA	0	"GSM349846"
FALSE	"e"	NA	0	"GSM349847"
FALSE	"e"	NA	0	"GSM368434"
FALSE	"e"	NA	0	"GSM368435"
FALSE	"e"	NA	0	"GSM368436"
FALSE	"e"	NA	0	"GSM368438"
FALSE	"e"	NA	0	"GSM368439"
FALSE	"e"	NA	0	"GSM368440"
FALSE	"e"	NA	0	"GSM368441"
FALSE	"e"	NA	0	"GSM368442"
FALSE	"e"	NA	0	"GSM368443"
FALSE	"e"	NA	0	"GSM368444"
FALSE	"e"	NA	0	"GSM368445"
FALSE	"e"	NA	0	"GSM373307"
FALSE	"e"	NA	0	"GSM373309"
FALSE	"e"	NA	0	"GSM373310"
FALSE	"e"	NA	0	"GSM373311"
FALSE	"e"	NA	0	"GSM373312"
FALSE	"e"	NA	0	"GSM373313"
FALSE	"e"	NA	0	"GSM379675"
FALSE	"e"	NA	0	"GSM379676"
FALSE	"e"	NA	0	"GSM379677"
FALSE	"e"	NA	0	"GSM379678"
FALSE	"e"	NA	0	"GSM379679"
FALSE	"e"	NA	0	"GSM379680"
FALSE	"e"	NA	0	"GSM379681"
FALSE	"e"	NA	0	"GSM379682"
FALSE	"e"	NA	0	"GSM379683"
FALSE	"e"	NA	0	"GSM387989"
FALSE	"e"	NA	0	"GSM387990"
FALSE	"e"	NA	0	"GSM387991"
FALSE	"e"	NA	0	"GSM410201"
FALSE	"e"	NA	0	"GSM410202"
FALSE	"e"	NA	0	"GSM410203"
FALSE	"e"	NA	0	"GSM410204"
FALSE	"e"	NA	0	"GSM410205"
FALSE	"e"	NA	0	"GSM410206"
FALSE	"e"	NA	0	"GSM410207"
FALSE	"e"	NA	0	"GSM410208"
FALSE	"e"	NA	0	"GSM414678"
FALSE	"e"	NA	0	"GSM414679"
FALSE	"e"	NA	0	"GSM414680"
FALSE	"e"	NA	0	"GSM414681"
FALSE	"e"	NA	0	"GSM414682"
FALSE	"e"	NA	0	"GSM414683"
FALSE	"e"	NA	0	"GSM425043"
FALSE	"e"	NA	0	"GSM425044"
FALSE	"e"	NA	0	"GSM425045"
FALSE	"e"	NA	0	"GSM432203"
FALSE	"e"	NA	0	"GSM432204"
FALSE	"e"	NA	0	"GSM432205"
FALSE	"e"	NA	0	"GSM432206"
FALSE	"e"	NA	0	"GSM432207"
FALSE	"e"	NA	0	"GSM432208"
FALSE	"e"	NA	0	"GSM434043"
FALSE	"e"	NA	0	"GSM434044"
FALSE	"e"	NA	0	"GSM434045"
FALSE	"e"	NA	0	"GSM434046"
FALSE	"e"	NA	0	"GSM434047"
FALSE	"e"	NA	0	"GSM434048"
FALSE	"e"	NA	0	"GSM442201"
FALSE	"e"	NA	0	"GSM442202"
FALSE	"e"	NA	0	"GSM442203"
FALSE	"e"	NA	0	"GSM442204"
FALSE	"e"	NA	0	"GSM442205"
FALSE	"e"	NA	0	"GSM442206"
FALSE	"e"	NA	0	"GSM442207"
FALSE	"e"	NA	0	"GSM442208"
FALSE	"e"	NA	0	"GSM442209"
FALSE	"e"	NA	0	"GSM442210"
FALSE	"e"	NA	0	"GSM442211"
FALSE	"e"	NA	0	"GSM442212"
FALSE	"e"	NA	0	"GSM442213"
FALSE	"e"	NA	0	"GSM442214"
FALSE	"e"	NA	0	"GSM442215"
FALSE	"e"	NA	0	"GSM442216"
FALSE	"e"	NA	0	"GSM446617"
FALSE	"e"	NA	0	"GSM446618"
FALSE	"e"	NA	0	"GSM446619"
FALSE	"e"	NA	0	"GSM446620"
FALSE	"e"	NA	0	"GSM446621"
FALSE	"e"	NA	0	"GSM446622"
FALSE	"e"	NA	0	"GSM446623"
FALSE	"e"	NA	0	"GSM446624"
FALSE	"e"	NA	0	"GSM446625"
FALSE	"e"	NA	0	"GSM446626"
FALSE	"e"	NA	0	"GSM446627"
FALSE	"e"	NA	0	"GSM446628"
FALSE	"e"	NA	0	"GSM446629"
FALSE	"e"	NA	0	"GSM446630"
FALSE	"e"	NA	0	"GSM446631"
FALSE	"e"	NA	0	"GSM446632"
FALSE	"e"	NA	0	"GSM446633"
FALSE	"e"	NA	0	"GSM446634"
FALSE	"e"	NA	0	"GSM446635"
FALSE	"e"	NA	0	"GSM446636"
FALSE	"e"	NA	0	"GSM453881"
FALSE	"e"	NA	0	"GSM453882"
FALSE	"e"	NA	0	"GSM453883"
FALSE	"e"	NA	0	"GSM453884"
FALSE	"e"	NA	0	"GSM453885"
FALSE	"e"	NA	0	"GSM453886"
FALSE	"e"	NA	0	"GSM457182"
FALSE	"e"	NA	0	"GSM457183"
FALSE	"e"	NA	0	"GSM457184"
FALSE	"e"	NA	0	"GSM457185"
FALSE	"e"	NA	0	"GSM457186"
FALSE	"e"	NA	0	"GSM457187"
FALSE	"e"	NA	0	"GSM457288"
FALSE	"e"	NA	0	"GSM457289"
FALSE	"e"	NA	0	"GSM457290"
FALSE	"e"	NA	0	"GSM457291"
FALSE	"e"	NA	0	"GSM457292"
FALSE	"e"	NA	0	"GSM457293"
FALSE	"e"	NA	0	"GSM457294"
FALSE	"e"	NA	0	"GSM457295"
FALSE	"e"	NA	0	"GSM457296"
FALSE	"e"	NA	0	"GSM457297"
FALSE	"e"	NA	0	"GSM457298"
FALSE	"e"	NA	0	"GSM457299"
FALSE	"e"	NA	0	"GSM457300"
FALSE	"e"	NA	0	"GSM457761"
FALSE	"e"	NA	0	"GSM457762"
FALSE	"e"	NA	0	"GSM457763"
FALSE	"e"	NA	0	"GSM457764"
FALSE	"e"	NA	0	"GSM457765"
FALSE	"e"	NA	0	"GSM457766"
FALSE	"e"	NA	0	"GSM457767"
FALSE	"e"	NA	0	"GSM457768"
FALSE	"e"	NA	0	"GSM457769"
FALSE	"e"	NA	0	"GSM457770"
FALSE	"e"	NA	0	"GSM457771"
FALSE	"e"	NA	0	"GSM457772"
